Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,UNSD Geographical Grouping,Information Source,URL,Source Quality,latitude,longitude,weather_data,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunrise,sunset,daylight_duration,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2021.MMP00917,2021.MMP00917,Incident,Mediterranean,2021-10-26,2021,October,4.0,1.0,5,22.0,4.0,,3.0,Somalia,Eastern Africa,Drowning,Greece,Eastern Mediterranean,"Southeast of Chios, Greece","38.298699, 26.161462",Uncategorized,Hellenic Coast Guard via IOM Greece,https://archive.ph/LeiIS,5,38.298699,26.161462,"                       date  weather_code  temperature_2m_max  \
0 2021-10-26 00:00:00+00:00           0.0           17.835499   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             14.1355            16.012579        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       38846.621094                0.0           31.328272   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           52.560001                     6.703576  ",2021-10-26 00:00:00+00:00,0.0,17.835499,14.1355,16.012579,0,0,38846.62,0.0,31.328272,52.56,6.7035756
2021.MMP00918,2021.MMP00918,Incident,Mediterranean,2021-10-22,2021,October,,1.0,1,68.0,1.0,,,Ghana,Western Africa,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Sabratha, Libya - survivors disembarked in Abussita, Tripoli, Libya","33.08469, 12.494278",Uncategorized,IOM Libya,,4,33.08469,12.494278,"                       date  weather_code  temperature_2m_max  \
0 2021-10-22 00:00:00+00:00           2.0               27.25   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                23.6            25.012499        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       40127.710938                0.0           30.652895   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               42.48                   126.058334  ",2021-10-22 00:00:00+00:00,2.0,27.25,23.6,25.012499,0,0,40127.71,0.0,30.652895,42.48,126.058334
2021.MMP01057,2021.MMP01057,Incident,Mediterranean,2021-11-08,2021,November,1.0,,1,,,1.0,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Remains retreived on Surman Beach, 12km west of Alzawiya","32.796608, 12.563574",Uncategorized,IOM Libya,,4,32.796608,12.563574,"                       date  weather_code  temperature_2m_max  \
0 2021-11-08 00:00:00+00:00          55.0              23.952   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           18.851999            21.245749        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       38357.105469                3.1           13.084402   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           28.799999                   290.914032  ",2021-11-08 00:00:00+00:00,55.0,23.952,18.852,21.245749,0,0,38357.105,3.1000001,13.084402,28.8,290.91403
2021.MMP0158,2021.MMP0158,Incident,Mediterranean,2021-11-05,2021,November,2.0,1.0,3,7.0,,2.0,,State of Palestine,Western Asia,Drowning,Türkiye,Eastern Mediterranean,"Aegean Sea, off Bodrum, Türkiye","36.977796, 27.401169",Uncategorized,"Turkish Coast Guard, Russia Today, Safa News",https://archive.vn/Q00Rk,5,36.977796,27.401169,"                       date  weather_code  temperature_2m_max  \
0 2021-11-05 00:00:00+00:00           1.0              22.444   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           17.643999            20.191916        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       37812.652344                0.0           15.294703   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               28.08                   328.489014  ",2021-11-05 00:00:00+00:00,1.0,22.444,17.644,20.191916,0,0,37812.652,0.0,15.2947035,28.08,328.489
2021.MMP0161,2021.MMP0161,Incident,Mediterranean,2021-11-11,2021,November,4.0,3.0,7,3.0,2.0,1.0,,Morocco,Northern Africa,Drowning,Morocco,Western Mediterranean,"By the estuary of Oued Cherrat, Skhirat, Morocco","33.83200111, -7.121090617",Uncategorized,"Morocco World News, Euro News, House Presse",https://archive.vn/7lsm1#selection-391.101-391.121,3,33.83200111,-7.121090617,"                       date  weather_code  temperature_2m_max  \
0 2021-11-11 00:00:00+00:00           1.0           19.668501   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           10.518499            15.151833        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       37840.710938                0.0           14.081478   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           29.519999                    60.335747  ",2021-11-11 00:00:00+00:00,1.0,19.6685,10.518499,15.151833,0,0,37840.71,0.0,14.081478,29.519999,60.335747
2021.MMP0175,2021.MMP01751145,Split Incident,Mediterranean,2021-11-16,2021,November,1.0,,1,,,1.0,,"Côte d'Ivoire,Gambia,Ghana,Guinea,Senegal",Western Africa,Vehicle accident / death linked to hazardous transport,Libya,Central Mediterranean,"Approximately 30 miles off the coast of Zuwara,Libya - Boat rescued at 33*15.4’N 012*19.5’E ","33.15417064, 12.19497854",Uncategorized,Médecins Sans Frontières (MSF),https://archive.ph/DuoNR,4,33.15417064,12.19497854,"                       date  weather_code  temperature_2m_max  \
0 2021-11-16 00:00:00+00:00           1.0           23.049999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               18.75            20.827082        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       37529.796875                0.0           28.082308   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           38.519997                   224.030411  ",2021-11-16 00:00:00+00:00,1.0,23.05,18.75,20.827082,0,0,37529.797,0.0,28.082308,38.519997,224.03041
2021.MMP0175,"2021.MMP01751143,2021.MMP01751146,2021.MMP01751147",Split Incident,Mediterranean,2021-11-16,2021,November,4.0,,4,99.0,,4.0,3.0,"Côte d'Ivoire,Gambia,Ghana,Guinea,Senegal",Western Africa,Vehicle accident / death linked to hazardous transport,Libya,Central Mediterranean,"Approximately 30 miles off the coast of Zuwara,Libya - Boat rescued at 33*15.4’N 012*19.5’E ","33.15417064, 12.19497854",Uncategorized,Médecins Sans Frontières (MSF),https://archive.ph/DuoNR,4,33.15417064,12.19497854,"                       date  weather_code  temperature_2m_max  \
0 2021-11-16 00:00:00+00:00           1.0           23.049999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               18.75            20.827082        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       37529.796875                0.0           28.082308   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           38.519997                   224.030411  ",2021-11-16 00:00:00+00:00,1.0,23.05,18.75,20.827082,0,0,37529.797,0.0,28.082308,38.519997,224.03041
2021.MMP0175,2021.MMP01751144,Split Incident,Mediterranean,2021-11-16,2021,November,5.0,,5,,,5.0,2.0,"Côte d'Ivoire,Gambia,Ghana,Guinea,Senegal",Western Africa,Vehicle accident / death linked to hazardous transport,Libya,Central Mediterranean,"Approximately 30 miles off the coast of Zuwara,Libya - Boat rescued at 33*15.4’N 012*19.5’E ","33.15417064, 12.19497854",Uncategorized,Médecins Sans Frontières (MSF),https://archive.ph/DuoNR,4,33.15417064,12.19497854,"                       date  weather_code  temperature_2m_max  \
0 2021-11-16 00:00:00+00:00           1.0           23.049999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               18.75            20.827082        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       37529.796875                0.0           28.082308   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           38.519997                   224.030411  ",2021-11-16 00:00:00+00:00,1.0,23.05,18.75,20.827082,0,0,37529.797,0.0,28.082308,38.519997,224.03041
2021.MMP0178,2021.MMP0178,Incident,Mediterranean,2021-11-11,2021,November,1.0,,1,9.0,1.0,,,Iraq,Western Asia,Drowning,Türkiye,Eastern Mediterranean,"Unspecified location in the Aegean Sea off Didim, Türkiye","37.34119197, 27.27852704",Uncategorized,"Turkish Coast Guard, IOM Türkiye, Shafaq",https://archive.vn/0GaU6,5,37.34119197,27.27852704,"                       date  weather_code  temperature_2m_max  \
0 2021-11-11 00:00:00+00:00           1.0           20.967001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           13.516999            16.406584        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       37038.394531                0.0           29.157776   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           53.639996                    16.422306  ",2021-11-11 00:00:00+00:00,1.0,20.967001,13.516999,16.406584,0,0,37038.395,0.0,29.157776,53.639996,16.422306
2021.MMP0182,2021.MMP0182,Incident,Mediterranean,2021-11-17,2021,November,12.0,65.0,77,15.0,,6.0,,Mixed/Unknown,Sub-Saharan Africa (P),Drowning,Libya,Central Mediterranean,"Off the coast of Ras Ijder, Libya ","33.20428471, 11.59477116",Uncategorized,"IOM Libya, The Guardian",https://archive.ph/ct3fl,4,33.20428471,11.59477116,"                       date  weather_code  temperature_2m_max  \
0 2021-11-17 00:00:00+00:00           1.0               21.25   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               16.85             19.19375        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       37425.503906                0.0           24.842607   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           36.719997                   252.014267  ",2021-11-17 00:00:00+00:00,1.0,21.25,16.85,19.19375,0,0,37425.504,0.0,24.842607,36.719997,252.01427
2021.MMP0187,2021.MMP0187,Incident,Mediterranean,2021-11-21,2021,November,1.0,,1,60.0,,1.0,,Unknown,Unknown,Drowning,Greece,Eastern Mediterranean,"30 nm. southwestern port of Paleochora, Crete, Greece","34.79151467, 23.42076936",Uncategorized,Hellenic Coast Guard via IOM Greece,https://archive.ph/VvE0b,5,34.79151467,23.42076936,"                       date  weather_code  temperature_2m_max  \
0 2021-11-21 00:00:00+00:00           3.0               19.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           17.799999            18.529167        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       36700.101562                0.0           36.997772   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           58.679996                    355.53299  ",2021-11-21 00:00:00+00:00,3.0,19.15,17.8,18.529167,0,0,36700.1,0.0,36.997772,58.679996,355.533
2021.MMP0191,2021.MMP0191,Incident,Mediterranean,2021-11-19,2021,November,1.0,,1,,,1.0,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Off the coast of Sarchal, Ceuta, Spain","35.88883629, -5.293346017",Uncategorized,"El Faro de Ceuta, Ceuta al Dia",https://archive.ph/yNsqh,3,35.88883629,-5.293346017,"                       date  weather_code  temperature_2m_max  \
0 2021-11-19 00:00:00+00:00          61.0             18.1565   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             16.2565            17.110666        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       36582.066406               10.3           44.208233   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           85.679993                    96.055061  ",2021-11-19 00:00:00+00:00,61.0,18.1565,16.2565,17.110666,0,0,36582.066,10.3,44.208233,85.67999,96.05506
2021.MMP0214,2021.MMP0214,Incident,Mediterranean,2021-08-11,2021,August,1.0,,1,,,1.0,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains found on Playa Benítez, Ceuta, Spain - had gone missing a week before around Benzú while attemoting the crossing with two friends who were intercepted by Moroccan authorities","35.899317, -5.334479",Uncategorized,"El Faro de Ceuta, Press Tetouan",https://archive.ph/8LzAn,3,35.899317,-5.334479,"                       date  weather_code  temperature_2m_max  \
0 2021-08-11 00:00:00+00:00           3.0             27.0235   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             21.1735            23.363085        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49126.898438                0.0           14.039999   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           59.399998                    65.282639  ",2021-08-11 00:00:00+00:00,3.0,27.0235,21.1735,23.363085,0,0,49126.9,0.0,14.039999,59.399998,65.28264
2021.MMP0215,2021.MMP0215,Incident,Mediterranean,2021-11-27,2021,November,2.0,,2,,,2.0,1.0,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains recovered at sea in Punta Leona and El Desnarigado-Sarchal, Ceuta, Spain","35.890415, -5.277057",Uncategorized,"EFE, El Faro de Ceuta",https://archive.ph/2hPji,3,35.890415,-5.277057,"                       date  weather_code  temperature_2m_max  \
0 2021-11-27 00:00:00+00:00          53.0           16.049999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               12.95            14.247914        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       35928.035156                1.1            49.48658   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           66.239998                   278.115784  ",2021-11-27 00:00:00+00:00,53.0,16.05,12.95,14.247914,0,0,35928.035,1.1,49.48658,66.24,278.11578
2021.MMP0216,2021.MMP0216,Incident,Mediterranean,2021-10-23,2021,October,1.0,,1,,,1.0,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains recovered near El Sarchal, Ceuta, Spain","35.886698, -5.292415",Uncategorized,"El Faro de Ceuta, RTVCE",https://archive.ph/CnUAm,3,35.886698,-5.292415,"                       date  weather_code  temperature_2m_max  \
0 2021-10-23 00:00:00+00:00          51.0           20.473501   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           16.473499            18.642248        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       39619.320312                1.4           25.223133   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           53.279999                    88.601334  ",2021-10-23 00:00:00+00:00,51.0,20.473501,16.4735,18.642248,0,0,39619.32,1.4000001,25.223133,53.28,88.60133
2021.MMP0218,2021.MMP0218,Incident,Mediterranean,2021-12-03,2021,December,2.0,,2,3.0,1.0,1.0,,Türkiye,Western Asia,Drowning,Greece,Eastern Mediterranean,"Northeast of Kos, Greece","36.935425, 27.362576",Uncategorized,Hellenic Coast Guard via IOM Greece,https://archive.ph/8evUv,5,36.935425,27.362576,"                       date  weather_code  temperature_2m_max  \
0 2021-12-03 00:00:00+00:00          63.0           19.299999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               16.65            17.841669        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       35208.765625          13.199999            33.24498   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           50.399998                   157.104843  ",2021-12-03 00:00:00+00:00,63.0,19.3,16.65,17.84167,0,0,35208.766,13.199999,33.24498,50.399998,157.10484
2021.MMP0223,2021.MMP0223,Incident,Mediterranean,2021-12-01,2021,December,1.0,,1,,1.0,,,Unknown,Unknown,Drowning,Tunisia,Central Mediterranean,"Remains washed ashore plage de Bsabis, Sajanan, Bizerte, Tunisia","37.24998723, 9.376958137",Uncategorized,"Al Chourouk, Babnet",https://archive.vn/gbxfR,3,37.24998723,9.376958137,"                       date  weather_code  temperature_2m_max  \
0 2021-12-01 00:00:00+00:00           3.0             15.9335   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             11.2835            13.850166        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       35249.429688                0.0            22.33161   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               40.32                   247.855621  ",2021-12-01 00:00:00+00:00,3.0,15.9335,11.2835,13.850166,0,0,35249.43,0.0,22.33161,40.32,247.85562
